num_workers,mem_per_worker,cores_per_worker,dataset_scale,num_rows,num_stages,num_tasks,remark,stage0_time,stage0_throughput,stage0_executorRunTime,stage0_executorCpuTime,stage0_jvmGCTime,stage0_recordsRead,stage0_bytesRead,stage1_time,stage1_throughput,stage1_executorRunTime,stage1_executorCpuTime,stage1_jvmGCTime,stage1_recordsRead,stage1_bytesRead,stage2_time,stage2_throughput,stage2_executorRunTime,stage2_executorCpuTime,stage2_jvmGCTime,stage2_recordsRead,stage2_bytesRead,stage3_time,stage3_throughput,stage3_executorRunTime,stage3_executorCpuTime,stage3_jvmGCTime,stage3_recordsRead,stage3_bytesRead,stage4_time,stage4_throughput,stage4_executorRunTime,stage4_executorCpuTime,stage4_jvmGCTime,stage4_recordsRead,stage4_bytesRead,E2E_time,E2E_throughput
32,12,4,1.0,793011,5,189,32 workers with 4 cores each,4.811,604.2402826855124,4481,2792,47,2907,4259840,4.914,2417.5824175824177,18328,11303,338,11880,17039360,4.957,21335.485172483357,79158,49211,1181,105760,85196800,7.623,53109.930473566834,427512,119246,5577,404857,423993338,3.076,86998.37451235371,158516,82348,1256,267607,268648436,135.89985251426697,5835.260195861864
